user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
10444,16.0,3.73,7.65,5.83,9.19,9.42,46.58,High,Youtube Shorts
10446,29.0,1.09,3.02,6.3,5.14,1.84,49.92,Low,Instagram Reels
10447,40.0,3.52,4.21,4.91,4.87,8.53,82.72,Medium,Instagram Reels
10448,30.0,3.75,9.66,5.5,5.98,4.62,79.57,Medium,Instagram Reels
10450,23.0,3.65,3.66,8.96,3.29,3.81,66.7,Low,Tiktok
10451,43.0,5.11,7.03,5.63,4.63,5.5,57.75,Medium,Tiktok
10452,36.0,4.47,8.52,5.03,6.58,5.01,60.23,Medium,Tiktok
10453,43.0,1.22,2.45,8.11,2.86,6.02,74.56,Medium,Instagram Reels
10454,40.0,3.76,4.92,6.11,9.99,4.658,93.92,Medium,Unknown
10455,33.0,4.2,10.09,6.22,3.55,5.47,93.84,High,Youtube Shorts
10456,21.0,0.7,7.2,6.74,5.97,7.11,64.78,Low,Tiktok
10459,17.0,5.18,8.39,4.17,3.17,7.43,68.45,High,Instagram Reels
10461,43.0,4.6,10.27,4.97,1.82,5.24,74.72,Medium,Instagram Reels
10462,34.0,3.98,8.77,5.46,4.48,1.03,75.08,Medium,Tiktok
10464,15.0,4.94,11.16,7.84,2.12,9.18,64.84,High,Instagram Reels
10465,20.0,4.14,5.92,6.92,9.33,6.87,96.34,High,Instagram Reels
10467,25.0,2.57,8.61,7.27,2.52,6.04,88.98,Medium,Tiktok
10468,41.0,5.43,7.73,4.52,9.54,6.77,97.23,High,Youtube Shorts
10470,35.0,4.34,5.44,6.54,3.12,1.629,96.58,Medium,Instagram Reels
10471,21.0,5.75,5.98,5.52,2.2,1.19,85.56,Low,Instagram Reels
10472,20.0,4.38,4.91,5.04,7.55,9.68,50.21,Low,Instagram Reels
10473,28.0,5.97,9.1,8.35,6.14,4.96,53.62,Medium,Youtube Shorts
10476,18.0,5.05,5.98,7.83,5.79,7.68,61.3,Medium,Tiktok
10477,25.0,2.07,5.65,7.14,6.86,6.82,88.67,Medium,Tiktok
10478,29.0,2.95,4.83,4.02,8.41,5.25,61.65,High,Tiktok
10479,32.0,2.22,2.86,5.9,5.3,6.18,83.63,Medium,Tiktok
10480,41.0,1.98,4.68,5.45,7.09,7.57,94.23,Medium,Instagram Reels
10481,15.0,2.87,5.21,5.09,7.6,8.66,46.87,High,Youtube Shorts
10482,17.0,2.58,7.48,5.26,6.52,2.15,40.02,High,Tiktok
10483,17.0,3.98,9.74,8.71,4.17,3.5,93.32,Low,Instagram Reels
10485,21.0,2.13,11.45,8.24,6.83,6.99,49.21,High,Tiktok
10486,15.0,1.68,10.27,5.07,7.92,4.56,57.71,Medium,Tiktok
10488,25.0,4.19,10.76,8.44,5.45,1.3,87.62,High,Youtube Shorts
10489,20.0,5.46,8.17,6.48,4.58,8.58,78.07,Low,Tiktok
10490,34.0,0.59,7.98,8.48,2.85,4.77,50.04,Low,Tiktok
10492,33.0,3.37,9.22,8.58,3.14,5.78,50.735,Medium,Youtube Shorts
10493,16.0,3.92,8.0,6.08,4.77,2.11,51.85,Low,Instagram Reels
10494,32.0,1.0,7.07,4.78,4.51,4.58,75.73,Low,Instagram Reels
10495,44.0,2.88,8.93,7.42,5.99,7.77,79.88,High,Instagram Reels
10497,43.0,1.9,7.24,4.24,6.23,7.95,85.8,Medium,Tiktok
10498,24.0,3.27,5.98,8.94,1.2,5.21,90.473,Low,Tiktok
10499,19.0,4.97,9.17,7.49,3.32,4.32,94.98,Medium,Tiktok
10500,23.0,4.59,10.77,5.61,5.52,8.48,77.56,High,Tiktok
10501,16.0,3.75,10.41,4.76,7.18,2.56,53.2,High,Instagram Reels
10502,16.0,3.47,9.86,5.96,7.94,7.53,84.91,Medium,Youtube Shorts
10504,20.0,5.85,11.12,6.47,5.84,3.58,50.87,High,Youtube Shorts
10505,43.0,3.58,4.75,7.91,4.19,2.78,89.97,Low,Tiktok
10506,24.0,1.9,10.88,7.3,7.25,5.61,94.65,Low,Instagram Reels
10508,26.0,3.86,6.4,4.59,7.69,8.84,58.73,Low,Youtube Shorts
10509,18.0,3.38,9.49,8.79,6.42,3.2,77.75,Medium,Youtube Shorts
10510,36.0,0.54,8.4,1.4549999999999987,8.11,3.83,96.32,Medium,Tiktok
10511,35.0,5.07,6.16,5.39,9.86,9.0,74.24,Medium,Tiktok
10513,29.0,4.14,7.49,7.85,6.34,8.96,95.37,Low,Tiktok
10514,20.0,0.88,4.76,8.92,9.04,2.89,71.14,Low,Tiktok
10515,30.0,2.49,8.46,8.85,2.38,9.21,84.43,Medium,Youtube Shorts
10517,17.0,5.24,8.94,6.18,5.8,3.22,84.936,Low,Instagram Reels
10519,19.0,1.36,7.49,6.92,7.39,4.32,77.39,Low,Youtube Shorts
10520,28.0,2.97,6.01,4.09,3.75,2.82,73.26,Medium,Tiktok
10521,40.0,2.46,5.03,4.98,7.02,4.05,78.26,Medium,Youtube Shorts
10522,43.0,4.25,7.16,4.01,1.36,7.42,70.31,High,Tiktok
10523,35.0,5.82,8.45,4.9,5.24,8.49,53.35,Medium,Instagram Reels
10524,27.0,2.5,11.65,6.37,3.14,8.39,81.62,Low,Tiktok
10525,40.0,0.84,10.33,5.97,1.44,7.81,63.04,Low,Instagram Reels
10526,20.0,5.44,9.17,5.85,3.25,1.05,47.66,Medium,Tiktok
10527,26.0,0.71,6.79,8.15,7.5,4.84,91.08,High,Instagram Reels
10528,40.0,5.74,5.92,7.37,5.96,2.52,50.602,Medium,Youtube Shorts
10531,44.0,1.6,10.48,5.36,7.77,8.14,78.86,High,Tiktok
10532,29.0,0.72,5.84,4.61,9.59,8.33,49.65,Medium,Youtube Shorts
10533,41.0,3.19,6.62,7.36,8.87,9.01,51.65,High,Instagram Reels
10534,30.0,2.98,4.72,8.21,1.01,6.599,48.93,Low,Youtube Shorts
10535,15.0,2.32,4.74,4.92,2.97,9.98,44.35,Medium,Instagram Reels
10537,19.0,5.02,8.14,6.63,4.72,8.95,71.45,High,Youtube Shorts
10538,17.0,4.14,6.48,4.72,6.81,2.02,50.38,Low,Instagram Reels
10539,34.0,1.4,8.06,7.21,2.38,2.34,98.25,High,Instagram Reels
10540,29.0,4.54,7.47,6.6,9.24,6.31,81.93,Medium,Tiktok
10541,27.0,4.5,9.99,4.14,7.99,2.12,75.01,High,Tiktok
10544,37.0,1.42,6.99,6.78,5.88,8.09,68.19,High,Tiktok
10545,25.0,1.97,5.54,5.41,6.24,9.35,93.32,Low,Instagram Reels
10546,35.0,0.85,11.33,8.64,8.74,4.0,83.32,Low,Tiktok
10549,41.0,2.23,6.2,5.77,1.96,3.03,79.76,Low,Instagram Reels
10550,20.0,1.4,8.14,8.47,5.13,6.28,63.92,Medium,Tiktok
10551,40.0,0.72,2.08,6.54,6.72,9.84,42.85,Medium,Instagram Reels
10552,40.0,1.42,9.19,7.41,1.11,8.64,63.44,Low,Instagram Reels
10554,41.0,1.86,6.85,7.92,1.82,3.76,42.68,Medium,Tiktok
10555,20.0,1.92,6.23,4.86,4.37,8.37,51.07,Medium,Youtube Shorts
10556,28.0,5.32,7.19,7.94,6.6,5.94,88.52,High,Youtube Shorts
10557,39.0,3.33,3.62,7.74,9.96,2.47,63.668,Medium,Instagram Reels
10559,22.0,0.7,4.9,5.63,2.22,6.96,88.94,Low,Instagram Reels
10560,22.0,2.51,9.1,7.55,4.73,2.38,73.51,Medium,Instagram Reels
10561,15.0,3.14,7.88,5.19,2.31,7.29,72.91,Medium,Tiktok
10562,35.0,1.53,6.8,5.04,1.22,7.39,57.63,Low,Youtube Shorts
10563,21.0,1.16,7.72,7.52,6.08,3.44,80.51,High,Instagram Reels
10564,20.0,5.29,7.59,8.4,8.92,4.58,91.71,Low,Youtube Shorts
10566,22.0,0.93,2.97,6.23,1.91,7.74,76.75,High,Instagram Reels
10567,33.0,2.42,10.97,7.04,2.33,8.09,61.03,High,Youtube Shorts
10569,35.0,0.96,8.98,8.98,4.31,2.92,73.97,High,Youtube Shorts
10570,38.0,4.04,6.64,7.41,7.33,6.32,93.38,High,Tiktok
10571,34.0,5.85,9.56,7.1,5.45,7.95,55.25,Medium,Instagram Reels
10572,22.0,5.88,7.84,8.95,1.18,1.03,79.26,Low,Youtube Shorts
10574,28.0,1.4,10.9,4.37,9.11,5.27,62.45,Medium,Instagram Reels
10575,32.0,1.61,5.06,6.8,5.6,4.93,97.698,Medium,Instagram Reels
10578,30.0,3.84,9.2,5.53,7.09,3.91,88.39,High,Youtube Shorts
10580,29.0,4.57,9.0,8.4,7.63,6.51,82.35,High,Tiktok
10581,44.0,4.14,11.16,4.47,8.08,6.05,55.473,High,Youtube Shorts
10582,40.0,5.05,5.49,6.7,1.81,7.67,75.63,Low,Youtube Shorts
10583,24.0,4.27,7.61,5.48,2.65,1.36,86.56,Low,Instagram Reels
10584,43.0,3.44,8.19,7.34,5.17,9.53,41.57,Low,Youtube Shorts
10585,36.0,1.8,11.79,6.75,6.74,2.72,45.31,High,Instagram Reels
10587,18.0,3.1,11.56,4.19,7.01,4.05,88.95,Medium,Youtube Shorts
10588,34.0,2.12,3.49,6.35,7.43,7.32,92.62,Medium,Instagram Reels
10589,27.0,4.91,9.64,4.96,5.55,3.08,66.34,Medium,Tiktok
10590,36.0,4.33,8.33,6.68,6.17,1.45,82.98,Medium,Instagram Reels
10591,19.0,5.66,10.17,8.27,1.08,1.52,99.9,Medium,Youtube Shorts
10592,36.0,1.41,2.29,8.56,2.5,3.31,65.95,Medium,Tiktok
10594,37.0,1.84,2.7,8.06,7.71,4.35,44.76,Low,Tiktok
10595,23.0,5.47,7.93,5.4,8.28,2.56,72.63,Medium,Tiktok
10596,22.0,1.05,8.03,4.03,7.56,4.1,59.99,High,Tiktok
10597,43.0,4.11,11.06,8.28,5.38,5.0,71.39,High,Youtube Shorts
10598,30.0,4.85,6.68,4.6,3.53,7.68,46.84,High,Unknown
10602,20.0,2.12,9.77,4.39,1.67,9.88,66.51,Low,Tiktok
10603,28.0,0.54,10.16,8.07,2.31,6.02,59.78,High,Tiktok
10604,35.0,2.13,11.98,6.03,6.63,4.89,96.9,Low,Youtube Shorts
10605,15.0,2.05,6.12,6.45,1.12,6.68,44.98,High,Instagram Reels
10608,39.0,0.89,7.88,7.83,8.09,5.14,51.96,High,Youtube Shorts
10609,41.0,3.09,11.62,8.53,1.61,9.81,56.35,Medium,Tiktok
10611,27.0,1.01,3.22,6.13,7.9,3.55,89.49,High,Youtube Shorts
10612,40.0,2.58,9.02,8.95,3.61,9.52,40.95,High,Youtube Shorts
10613,43.0,2.24,8.67,5.47,8.98,4.5,48.84,Low,Instagram Reels
10615,31.0,4.14,10.13,7.84,6.27,6.55,59.04,High,Tiktok
10617,42.0,1.25,11.26,4.26,4.62,3.61,87.19,Medium,Tiktok
10620,37.0,5.39,5.4,4.51,7.21,7.64,49.04,Medium,Instagram Reels
10621,43.0,2.97,3.88,7.88,3.03,2.1,95.92,High,Tiktok
10622,19.0,5.42,7.27,8.22,9.3,7.75,64.25,Medium,Instagram Reels
10623,24.0,5.26,8.87,8.53,6.61,2.45,64.94,Low,Tiktok
10624,21.0,2.91,6.91,6.72,1.95,3.75,81.07,Low,Tiktok
10625,24.0,2.6,8.61,7.52,1.14,4.0,63.85,High,Tiktok
10626,18.0,5.63,5.65,7.81,1.14,9.91,92.51,Medium,Tiktok
10628,41.0,5.61,11.74,7.23,9.2,8.0,59.95,Medium,Instagram Reels
10629,40.0,4.88,10.19,6.74,4.23,6.0,52.48,High,Instagram Reels
10632,39.0,2.1,8.35,5.69,4.69,6.44,48.37,Medium,Instagram Reels
10634,35.0,2.26,7.78,7.83,1.83,6.66,42.8,Medium,Tiktok
10635,41.0,1.01,7.34,5.07,1.98,9.07,70.56,Medium,Tiktok
10639,24.0,2.14,5.23,8.72,5.17,3.36,81.89,High,Youtube Shorts
10641,39.0,0.62,9.38,5.07,9.35,8.66,68.69,High,Instagram Reels
10642,36.0,4.84,9.36,8.86,5.51,4.84,83.31,High,Tiktok
10644,17.0,5.2,10.73,6.18,4.27,4.56,58.68,High,Youtube Shorts
10645,20.0,4.91,8.88,6.49,7.39,8.265,63.08,Medium,Instagram Reels
10646,43.0,4.14,5.46,8.95,4.53,2.8,50.94,High,Youtube Shorts
10647,40.0,2.29,6.27,4.34,6.29,6.34,68.72,Medium,Youtube Shorts
10648,20.0,3.34,9.27,7.48,5.03,6.2,47.91,Low,Tiktok
10649,35.0,2.95,4.12,5.81,5.76,4.63,59.09,Low,Instagram Reels
10650,16.0,2.36,6.69,4.39,8.44,7.35,46.79,High,Tiktok
10651,40.0,5.16,8.54,8.68,4.72,1.26,42.15,High,Youtube Shorts
10652,40.0,3.16,7.39,6.95,3.07,8.57,61.31,High,Tiktok
10653,32.0,5.08,8.08,7.77,6.13,4.13,77.05,High,Tiktok
10654,37.0,1.08,7.46,5.2,9.44,8.14,49.11,Medium,Tiktok
10655,16.0,1.28,3.99,7.81,7.24,3.75,99.61,High,Instagram Reels
10656,26.0,5.88,6.1,8.14,3.78,2.69,56.46,Low,Tiktok
10657,36.0,3.73,7.32,6.15,9.67,4.51,41.36,High,Youtube Shorts
10658,19.0,3.3,9.8,6.86,4.08,8.18,41.68,High,Instagram Reels
10659,34.0,3.38,8.54,8.86,9.85,7.33,79.99,Medium,Youtube Shorts
10660,21.0,1.68,6.27,8.23,2.73,4.61,80.19,High,Instagram Reels
10661,38.0,4.45,11.74,6.22,10.0,9.44,90.646,High,Instagram Reels
10662,30.0,0.97,3.08,7.32,1.68,4.68,45.45,Medium,Instagram Reels
10663,34.0,3.65,4.07,7.92,7.42,4.16,62.58,Medium,Tiktok
10664,15.0,3.64,5.41,4.12,7.66,2.3,93.36,Medium,Instagram Reels
10666,31.0,3.39,8.25,8.92,8.0,4.387,54.01,Medium,Youtube Shorts
10667,41.0,1.25,2.4,8.74,5.25,1.83,93.4,Low,Instagram Reels
10668,15.0,3.65,3.77,8.16,1.49,5.16,80.85,Low,Instagram Reels
10669,35.0,1.0,4.93,4.53,4.22,8.74,55.86,Medium,Instagram Reels
10670,34.0,1.62,8.83,8.97,6.78,5.29,42.69,High,Instagram Reels
10671,27.0,0.67,10.76,7.05,6.82,5.33,69.85,High,Youtube Shorts
10672,44.0,3.32,9.98,5.11,2.76,3.28,82.78,Low,Tiktok
10673,23.0,0.96,3.82,7.37,3.28,2.5,56.12,High,Youtube Shorts
10674,29.0,3.08,7.65,8.28,5.38,3.0,50.12,Medium,Tiktok
10676,28.0,4.46,5.11,8.58,8.68,6.33,90.52,High,Instagram Reels
10677,37.0,0.93,10.06,8.6,1.78,2.98,43.28,High,Youtube Shorts
10678,25.0,1.73,6.57,4.07,9.33,4.59,76.56,Low,Tiktok
10681,26.0,0.68,3.98,4.19,5.56,3.88,79.22,High,Youtube Shorts
10682,27.0,4.97,5.93,5.47,6.28,3.44,79.17,High,Instagram Reels
10683,40.0,3.59,6.88,5.87,5.98,7.57,68.45,High,Tiktok
10684,27.0,3.5,5.5,5.74,6.54,5.62,65.0,High,Instagram Reels
10685,15.0,5.77,11.37,7.8,5.53,8.71,48.24,Medium,Youtube Shorts
10686,38.0,4.61,7.63,5.79,3.64,2.9,72.12,High,Instagram Reels
10687,24.0,5.18,10.43,8.78,1.86,7.94,44.26,Low,Youtube Shorts
10689,38.0,3.55,8.61,5.58,7.66,6.26,83.85,Low,Tiktok
10690,42.0,3.88,6.97,6.54,3.17,3.55,66.57,Medium,Youtube Shorts
10693,22.0,1.8,5.56,5.87,4.73,5.56,78.79,High,Youtube Shorts
10694,30.0,1.29,3.18,4.83,8.82,5.37,50.046,Medium,Tiktok
10695,41.0,2.56,6.45,4.27,2.93,6.33,72.58,High,Instagram Reels
10696,31.0,4.57,9.36,4.53,2.71,4.35,61.87,Low,Youtube Shorts
10697,33.0,5.54,11.62,8.51,9.87,7.03,52.41,Medium,Youtube Shorts
10698,36.0,3.02,5.74,5.4,5.87,2.18,78.88,Medium,Instagram Reels
10699,29.0,4.04,7.43,4.38,2.71,7.43,63.19,High,Tiktok
10700,30.0,1.07,10.51,7.12,2.49,6.22,86.04,High,Tiktok
10703,16.0,4.79,4.82,7.11,2.04,3.5,61.02,Low,Tiktok
10704,25.0,4.87,10.99,6.96,8.98,3.66,56.19,Low,Instagram Reels
10705,15.0,1.91,3.59,4.21,5.0,3.1,49.0,High,Instagram Reels
10706,29.0,3.41,5.29,6.3,9.9,9.59,88.01,High,Tiktok
10707,40.0,5.78,6.65,6.18,3.54,9.24,62.71,Medium,Tiktok
10708,33.0,0.99,10.47,6.73,5.76,5.92,76.8,High,Youtube Shorts
10709,18.0,4.26,11.38,7.69,2.56,2.85,92.92,High,Tiktok
10710,25.0,5.79,6.26,5.41,4.96,9.2,72.58,High,Youtube Shorts
10711,19.0,2.15,11.32,6.16,2.59,7.74,55.48,Low,Instagram Reels
10714,24.0,4.61,11.49,8.46,3.55,6.44,73.83,High,Youtube Shorts
10715,25.0,1.77,7.1,6.39,9.73,1.6,94.12,High,Tiktok
10716,32.0,2.34,3.86,6.6,1.35,1.45,69.36,Low,Tiktok
10717,16.0,0.7,6.88,6.65,5.47,5.17,60.08,Low,Tiktok
10718,21.0,5.07,9.83,8.34,6.66,1.02,83.64,High,Instagram Reels
10719,23.0,5.17,10.27,8.2,6.95,1.42,48.01,Low,Youtube Shorts
10720,24.0,3.98,10.64,5.56,7.79,2.49,94.82,High,Youtube Shorts
10721,32.0,2.44,7.7,4.81,7.85,9.19,94.93,Medium,Youtube Shorts
10722,37.0,0.92,10.67,5.89,9.6,7.9,74.76,Low,Youtube Shorts
10723,21.0,4.64,7.1,5.44,7.8,5.05,49.26,Low,Tiktok
10724,41.0,4.5,8.07,8.75,8.41,5.31,67.13,Unknown,Youtube Shorts
10725,21.0,5.52,9.59,5.33,5.79,7.17,65.4,Medium,Youtube Shorts
10726,17.0,4.52,6.25,4.91,6.92,5.27,57.9,Low,Instagram Reels
10728,21.0,4.6,5.5,4.43,3.49,7.65,55.82,High,Youtube Shorts
10729,31.0,3.97,8.24,5.3,3.82,1.52,73.33,Low,Instagram Reels
10730,40.0,2.85,3.92,6.2,4.24,5.37,81.14,High,Instagram Reels
10732,19.0,4.08,4.93,5.64,5.8,2.06,52.95,Medium,Tiktok
10734,29.0,0.96,9.43,4.99,5.65,1.42,46.445,Medium,Instagram Reels
10735,16.0,2.1,4.59,6.87,9.25,9.94,96.34,Low,Youtube Shorts
10737,21.0,2.02,8.99,8.25,3.0,9.72,95.44,Low,Tiktok
10738,18.0,1.72,10.43,6.08,4.12,7.23,93.37,Medium,Instagram Reels
10740,32.0,1.43,4.34,6.96,9.48,9.34,56.79,Low,Tiktok
10741,35.0,4.9,11.45,4.62,8.98,6.64,58.15,Low,Youtube Shorts
10742,18.0,3.16,5.85,4.78,3.59,6.18,56.64,High,Youtube Shorts
10744,27.0,1.31,4.74,5.37,9.77,3.56,69.96,Low,Youtube Shorts
10746,42.0,2.76,4.14,4.49,2.24,4.29,56.06,High,Instagram Reels
10750,44.0,3.89,11.55,6.53,9.4,8.53,68.39,High,Tiktok
10752,18.0,5.94,10.47,8.47,7.89,3.54,51.88,Medium,Instagram Reels
10753,39.0,5.74,8.61,4.05,1.84,1.46,87.74,High,Tiktok
10754,37.0,3.6,10.26,7.27,2.78,6.36,82.43,Medium,Youtube Shorts
10756,30.0,4.91,5.88,5.91,4.91,9.64,64.91,Medium,Instagram Reels
10757,40.0,4.47,8.41,5.1,7.0,6.55,47.314,Low,Youtube Shorts
10758,33.0,4.35,10.75,5.2,9.76,6.06,43.19,Medium,Instagram Reels
10760,19.0,3.78,10.39,4.33,2.72,3.01,61.81,Medium,Youtube Shorts
10761,33.0,4.0,6.74,6.82,6.76,6.06,52.44,High,Youtube Shorts
10762,36.0,5.17,9.17,5.53,9.07,5.89,49.494,High,Instagram Reels
10763,38.0,4.18,11.8,5.33,8.18,1.845,80.8,High,Instagram Reels
10765,27.0,1.79,11.27,8.49,7.71,7.3,94.44,Low,Tiktok
10767,19.0,1.31,8.43,7.94,1.12,9.84,54.63,Low,Tiktok
10768,35.0,3.28,10.78,7.0,6.13,5.32,91.1,High,Tiktok
10769,18.0,3.01,6.1,7.49,8.32,8.23,74.35,Low,Tiktok
10770,18.0,5.98,6.19,6.16,4.9,6.2,46.5,High,Instagram Reels
10771,18.0,3.86,7.27,8.63,6.12,9.79,72.97,High,Instagram Reels
10773,34.0,2.34,6.97,1.4549999999999987,5.63,1.12,84.22,Medium,Instagram Reels
10775,32.0,3.88,11.28,5.58,5.3,2.15,95.07,Medium,Tiktok
10777,30.0,2.12,6.59,4.37,8.2,1.616,84.06,Medium,Instagram Reels
10778,23.0,3.52,11.47,7.59,6.56,2.98,82.28,High,Youtube Shorts
10780,36.0,3.74,9.01,5.95,9.11,5.38,92.81,Medium,Youtube Shorts
10781,16.0,5.53,7.89,8.6,3.58,3.4,53.96,Low,Instagram Reels
10786,29.0,5.08,5.24,6.76,7.28,1.89,97.87,Medium,Instagram Reels
10787,21.0,1.99,8.68,6.55,7.6,3.79,66.11,High,Youtube Shorts
10788,43.0,2.85,5.58,5.19,8.27,8.87,90.08,High,Tiktok
10789,36.0,1.81,6.64,4.58,3.32,8.1,71.8,Medium,Youtube Shorts
10790,40.0,0.52,7.55,5.06,7.71,9.63,52.32,Low,Tiktok
10791,35.0,1.53,10.02,4.49,7.96,5.14,92.8,Low,Youtube Shorts
10792,31.0,0.52,4.11,5.38,8.58,3.81,44.32,Low,Instagram Reels
10793,30.0,4.46,5.99,8.99,5.4,9.74,80.97,Medium,Tiktok
10794,42.0,2.84,3.3,6.01,5.54,4.44,89.85,Medium,Tiktok
10795,33.0,2.22,2.76,8.32,1.88,1.08,89.92,High,Tiktok
10799,19.0,4.03,10.97,5.37,2.09,1.14,77.77,Medium,Youtube Shorts
10800,16.0,3.04,7.34,6.55,6.42,2.0,93.38,Medium,Youtube Shorts
10801,34.0,2.18,3.35,8.41,1.38,5.35,49.58,High,Youtube Shorts
10803,28.0,1.67,3.2,6.53,8.77,9.0,58.413,Medium,Tiktok
10804,28.0,2.75,6.71,4.26,2.75,7.75,65.66,Low,Tiktok
10805,41.0,5.95,8.68,6.28,6.34,3.95,50.98,Medium,Tiktok
10806,15.0,0.5,8.41,7.14,6.42,6.38,53.05,High,Instagram Reels
10807,17.0,1.58,3.44,7.72,8.23,7.44,86.19,High,Tiktok
10808,40.0,1.54,8.33,4.69,7.81,7.8,68.7,High,Youtube Shorts
10809,21.0,4.44,6.05,4.83,9.94,4.56,70.85,High,Youtube Shorts
10810,40.0,2.44,6.65,6.35,4.16,9.329,93.85,High,Instagram Reels
10811,29.0,3.01,10.01,8.99,2.12,9.48,54.4,High,Tiktok
10812,33.0,1.32,5.32,5.78,6.16,2.76,59.76,Low,Instagram Reels
10813,34.0,2.73,3.47,6.14,7.88,9.2,58.52,Low,Instagram Reels
10815,33.0,3.43,4.12,4.4,3.13,8.99,73.75,Medium,Instagram Reels
10816,23.0,1.04,4.94,7.87,8.22,4.82,68.29,Unknown,Instagram Reels
10818,41.0,3.62,8.84,7.52,2.83,3.12,69.04,High,Youtube Shorts
10819,19.0,4.48,10.0,6.38,8.82,7.76,88.96,High,Tiktok
10820,32.0,2.8,3.84,7.06,2.21,6.24,64.61,Medium,Youtube Shorts
10823,26.0,3.38,7.41,5.22,8.98,5.97,45.64,Low,Instagram Reels
10824,43.0,3.33,4.93,7.35,7.26,7.89,79.34,Medium,Youtube Shorts
10825,21.0,3.07,8.89,7.99,4.55,8.73,63.38,High,Tiktok
10829,17.0,1.29,11.58,5.39,9.89,6.85,42.64,Low,Instagram Reels
10830,19.0,3.92,10.91,8.74,7.89,3.91,66.33,High,Youtube Shorts
10831,31.0,0.94,11.94,4.78,1.92,1.38,93.68,High,Tiktok
10832,40.0,4.32,6.17,5.95,7.55,9.89,67.04,Medium,Youtube Shorts
10834,24.0,1.23,5.06,4.01,9.66,3.05,52.5,High,Instagram Reels
10835,25.0,5.24,8.76,5.3,1.17,5.42,67.84,Low,Instagram Reels
10838,27.0,0.67,2.56,7.81,1.71,5.43,46.726,High,Youtube Shorts
10839,24.0,3.46,6.75,4.02,4.1,5.36,61.02,Medium,Youtube Shorts
10840,23.0,5.58,16.43,6.44,5.48,8.15,42.33,High,Tiktok
10842,15.0,5.84,6.11,5.99,5.15,2.77,83.88,Medium,Youtube Shorts
10843,18.0,1.25,5.51,8.16,8.91,7.92,78.95,Medium,Youtube Shorts
10844,18.0,3.63,7.38,6.52,5.55,9.19,58.77,Low,Youtube Shorts
10847,44.0,1.0,9.91,7.19,3.52,4.94,90.35,Low,Youtube Shorts
10849,43.0,3.86,6.43,5.87,3.55,1.35,47.44,Low,Tiktok
10850,43.0,4.51,7.87,4.25,4.13,2.85,49.77,High,Tiktok
10851,32.0,4.69,11.57,6.94,9.11,4.0,57.5,Medium,Tiktok
10852,28.0,4.74,7.74,6.3,5.85,1.64,84.847,High,Instagram Reels
10854,29.0,1.69,7.18,5.03,7.99,7.63,67.87,Low,Tiktok
10855,20.0,2.72,5.96,6.18,1.64,7.18,89.53,High,Tiktok
10856,38.0,4.77,6.79,4.9,6.07,7.93,93.51,Low,Unknown
10858,43.0,0.93,7.01,8.24,2.59,1.39,46.99,Low,Youtube Shorts
10859,29.0,3.45,3.5,7.83,1.56,5.22,94.65,High,Youtube Shorts
10860,43.0,2.22,9.44,8.72,9.12,4.09,81.05,Low,Youtube Shorts
10861,18.0,1.74,7.94,8.86,1.43,7.99,77.13,Low,Youtube Shorts
10863,32.0,3.83,10.9,5.43,3.02,9.38,95.69,Low,Instagram Reels
10864,39.0,0.55,8.16,5.1,4.45,1.55,41.04,Low,Youtube Shorts
10865,31.0,4.79,5.16,6.24,5.44,4.27,44.93,Medium,Tiktok
10867,21.0,5.81,8.32,6.06,7.73,2.13,81.65,Low,Instagram Reels
10868,30.0,1.49,5.73,5.0,9.21,6.25,77.37,Low,Instagram Reels
10869,25.0,3.77,11.08,8.72,3.7,1.36,96.68,High,Youtube Shorts
10871,17.0,2.34,2.39,7.45,9.05,1.34,60.86,Medium,Instagram Reels
10873,32.0,4.8,11.65,8.22,4.9,1.59,50.45,High,Tiktok
10874,44.0,0.63,2.28,8.11,5.1,5.046,67.84,High,Instagram Reels
10877,27.0,4.63,9.01,6.02,3.73,7.49,87.04,Medium,Instagram Reels
10878,24.0,4.68,10.69,7.34,9.95,7.97,52.23,High,Youtube Shorts
10879,32.0,2.64,3.01,8.18,2.66,7.65,58.43,Medium,Tiktok
10883,30.0,1.47,2.3,6.76,5.27,3.21,89.58,Low,Youtube Shorts
10884,39.0,2.11,10.01,4.26,9.76,9.97,98.22,High,Tiktok
10885,39.0,3.53,4.98,7.89,5.57,9.8,99.02,High,Youtube Shorts
10887,27.0,2.83,9.88,4.66,1.39,2.88,73.19,High,Youtube Shorts
10888,18.0,3.21,6.95,4.99,2.08,3.15,87.38,Low,Instagram Reels
10889,37.0,5.21,6.29,6.88,9.5,5.69,79.54,Low,Tiktok
10892,42.0,1.86,3.25,8.66,5.01,7.19,65.63,High,Instagram Reels
10893,34.0,2.75,9.65,8.24,4.66,1.93,41.57,High,Instagram Reels
10894,19.0,3.34,4.58,8.26,6.93,8.6,40.94,High,Tiktok
10895,22.0,4.6,8.74,6.89,7.55,5.79,81.56,Low,Instagram Reels
10896,26.0,1.17,8.46,8.33,9.39,9.91,68.29,Medium,Tiktok
10897,16.0,1.72,8.17,7.89,3.31,7.78,76.016,High,Tiktok
10898,26.0,2.59,4.67,8.77,7.28,5.48,54.29,High,Tiktok
10899,19.0,2.48,4.67,4.32,4.08,2.27,91.79,High,Instagram Reels
